Dates,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2015-02-09,-1.4620523,-1.4433335,-0.7137457,0.9301286,0.2887188,0.9036498,-0.25851327,0.9527664,-0.8703532,-0.9751861,-0.58859986,-0.09308648,-1.2517493,-0.3894737,-0.7133017,-0.18640292,-0.04410088,-0.87968385,-1.3980407,-0.348548,-0.9290782,-0.9933046,0.87877,0.763048,-0.6512225,1.6035262,-1.0926425,0.09934427,0.08615863,-0.71937937,0.41643065,-0.9705529,-0.37440288,0.24627095,-0.75367105,0.6936838,0.62438285,-0.14379193,0.75046134,0.6568736,1.5472077,0.17379802,-0.8318374,-1.0788337,-0.29744494,-1.8105202,-1.2866288,-1.2583256,-0.35160103,0.08455576,-0.14943498,-0.21151328,0.14920117,-1.535468,0.30805856,1.116105,1.8896286,1.4567674,1.7784672,0.35364223,0.65270597,0.49430224,-1.3907156,0.21055967,1.0940527,0.85742766,-0.1958506,-0.053920127,-0.22279683,-0.38780335,0.25059974,0.2240282,0.57002425,-0.112498134,0.35555044,0.48425674,0.19899732,-0.5885275,-1.5981963,0.9130539,-0.36273527,0.16738796,0.42385498,-0.61072505,0.11354752,0.10762702,-0.049739935,-0.09324366,0.120313615,0.39377734,0.22467375,0.11779839,0.31712708,-0.6566202,0.09190393,0.7283313,0.23396423,0.45243782,0.88163495,-0.29582313,-1.0365134,-0.19398278,-0.1517417,-0.24098514,-1.0320213,0.49611413,-0.061018325,0.06734477,0.2629173,0.15683316,-0.009308601,0.88893926,-0.028781507,-0.39819437,-0.044090897,1.139926,0.10704312,0.046578646,0.23716381,1.3089224,-0.12629153,0.27289248,0.4647485,0.46864158,0.37553573,0.26436087,0.3517418,0.20640136
2015-02-10,-1.501708,-1.475434,-0.7580204,0.91829765,0.32355714,0.94191134,-0.25878274,0.9645847,-0.885242,-0.9946095,-0.5935981,-0.11013067,-1.2841396,-0.38652867,-0.69645727,-0.20628807,-0.034893475,-0.8689236,-1.4082158,-0.34028578,-0.9382852,-1.0034393,0.92183954,0.7725413,-0.6588185,1.6287962,-1.0914629,0.08847719,0.07910565,-0.7142611,0.43779182,-0.98649347,-0.38842288,0.26791045,-0.78442377,0.6904416,0.6200795,-0.1280488,0.7442217,0.6714982,1.565039,0.19305347,-0.86538124,-1.1324408,-0.30208322,-1.8450286,-1.3337634,-1.2859077,-0.3574852,0.10614794,-0.16620693,-0.21512271,0.13772649,-1.5614539,0.31546822,1.1385869,1.9195496,1.4851482,1.8184049,0.37753284,0.68704414,0.4823066,-1.4368308,0.18583658,1.1503012,0.8606578,-0.19598752,-0.082285486,-0.24152872,-0.40030682,0.27995384,0.22016792,0.59409714,-0.13395353,0.35085315,0.47377622,0.21149537,-0.61272776,-1.636433,0.92408216,-0.35690004,0.1828182,0.38713706,-0.59804463,0.12269688,0.11172794,-0.02901136,-0.09974169,0.13660915,0.3751072,0.22654122,0.09801161,0.31573275,-0.69211674,0.059099156,0.7415361,0.23004946,0.47030994,0.8887613,-0.27573526,-1.0290397,-0.20315564,-0.16170323,-0.22985083,-1.0542612,0.51208115,-0.04426781,0.06437048,0.2911863,0.15343532,-0.0063556638,0.91093254,-0.022208795,-0.41509593,-0.02797709,1.1676443,0.11854073,0.07124898,0.2328608,1.3479095,-0.10177718,0.26779538,0.4812675,0.49118307,0.3738345,0.2612819,0.37506372,0.20964244
2015-02-11,-1.5419736,-1.5052345,-0.80540913,0.8992151,0.35399508,0.99183834,-0.2667195,0.9637784,-0.88299716,-1.0153294,-0.5868911,-0.12809265,-1.3204776,-0.3700009,-0.6859226,-0.24149066,-0.045081753,-0.85312855,-1.4124167,-0.32745793,-0.948076,-1.0070014,0.98269975,0.77777964,-0.6718307,1.6580445,-1.0935531,0.037005723,0.083505176,-0.6854192,0.4376419,-1.0230744,-0.35975152,0.2927842,-0.82107437,0.7141524,0.6294276,-0.10307108,0.7368861,0.64601237,1.5516608,0.21247168,-0.8719627,-1.1808577,-0.29821852,-1.878443,-1.3639814,-1.3273468,-0.3648826,0.12234616,-0.1949782,-0.22733535,0.13528922,-1.605941,0.31544685,1.1664017,1.9882625,1.4968128,1.8606694,0.4288637,0.7453123,0.46764523,-1.4932607,0.15676016,1.2376716,0.8452033,-0.22658734,-0.12182942,-0.2568579,-0.43682536,0.30824342,0.24279448,0.6227435,-0.17272787,0.3543972,0.4546355,0.27305746,-0.6305927,-1.6838745,0.9445698,-0.32232097,0.21590006,0.36919123,-0.59930885,0.12703983,0.063201204,0.0006256765,-0.117017195,0.1376849,0.35745758,0.2553233,0.06853044,0.2924072,-0.7418934,0.056918826,0.72786576,0.25080657,0.48200577,0.8686338,-0.26150417,-1.0448341,-0.17560849,-0.16859701,-0.23284811,-1.0292928,0.50686723,-0.035007097,0.028182674,0.32362834,0.13713154,-0.004939163,0.94031024,0.0020759031,-0.4347625,0.018508933,1.1835216,0.11861199,0.06758964,0.23293953,1.3540783,-0.071839854,0.2744388,0.53127974,0.47606707,0.42168605,0.23783304,0.40134895,0.19870862
2015-02-12,-1.5485111,-1.5318897,-0.8214624,0.8927944,0.3951995,1.0253875,-0.2773143,0.9709767,-0.88197947,-1.0407976,-0.6004071,-0.15247652,-1.341187,-0.35825792,-0.67172515,-0.28175408,-0.020879239,-0.82822335,-1.4186866,-0.33093327,-0.9427018,-0.99157435,1.0129776,0.81034493,-0.6702217,1.6797233,-1.068603,0.005870177,0.08680458,-0.688619,0.44070426,-1.0423083,-0.34676787,0.31002393,-0.8401514,0.726797,0.60693574,-0.0803415,0.7493349,0.6512319,1.5616157,0.23016074,-0.8932699,-1.2150111,-0.3031577,-1.8819954,-1.3787701,-1.3336893,-0.37766373,0.16259214,-0.20545405,-0.25074834,0.11217368,-1.6379225,0.333688,1.1722525,2.0113416,1.5021375,1.8814893,0.44398156,0.7740063,0.4512258,-1.512166,0.14976871,1.2588534,0.8308488,-0.21954302,-0.14357439,-0.2558356,-0.44531828,0.31278193,0.27267295,0.63517916,-0.19407766,0.3639085,0.4419984,0.31720793,-0.6639744,-1.7073388,0.9396691,-0.30526435,0.2223683,0.3611377,-0.59219235,0.13450259,0.04457894,0.03435306,-0.12986961,0.1397318,0.3535803,0.2740878,0.034031052,0.29066274,-0.74903405,0.044582397,0.70788646,0.23958698,0.47655356,0.8714324,-0.27138337,-1.0450766,-0.18896057,-0.16171919,-0.2519456,-1.0324061,0.49714464,-0.04934637,0.010430781,0.34244278,0.115615785,0.001399734,0.9566052,0.005601259,-0.4443394,0.03884203,1.19267,0.127615,0.06510854,0.21596068,1.3657103,-0.043014012,0.28647548,0.54561484,0.47270337,0.41265416,0.2193002,0.42474586,0.19264878
2015-02-13,-1.5301361,-1.5334574,-0.7907192,0.8860061,0.40063953,1.0354351,-0.28950346,0.9742164,-0.89767593,-1.0256014,-0.6169206,-0.15982878,-1.3479086,-0.36373645,-0.684867,-0.28420055,-0.03539499,-0.82648194,-1.421002,-0.3088146,-0.91760254,-0.9878253,1.0021081,0.80630124,-0.6604644,1.6691991,-1.0806749,0.029986527,0.10088285,-0.69971985,0.43446103,-1.0288167,-0.34873047,0.31264895,-0.8416227,0.7205409,0.6127362,-0.082150586,0.7468751,0.6550838,1.5414422,0.22061005,-0.8890865,-1.2052075,-0.30222017,-1.8742163,-1.3700697,-1.3183858,-0.3479966,0.15486446,-0.20946592,-0.23308763,0.1287454,-1.6099302,0.33498728,1.150802,1.9939716,1.4824144,1.8553588,0.4365902,0.75019026,0.45738897,-1.4853401,0.15576425,1.2466056,0.843438,-0.2060917,-0.13685067,-0.25767544,-0.44903812,0.31635958,0.25553378,0.6251717,-0.1748375,0.33888412,0.45670807,0.28634977,-0.6547656,-1.6924722,0.93001676,-0.3077215,0.2160661,0.3576572,-0.5933361,0.12983064,0.05448598,0.016112361,-0.112814695,0.13626288,0.34627974,0.2560209,0.06654391,0.28703701,-0.7345308,0.036761068,0.71472657,0.2534132,0.46115395,0.8885596,-0.2867708,-1.0081942,-0.20682612,-0.18839003,-0.25220597,-1.0247432,0.5112444,-0.0492896,0.024373071,0.3048976,0.11812343,-0.00011278744,0.9448713,0.0039095692,-0.41845614,0.028395642,1.1745093,0.12620692,0.0822383,0.21501559,1.3541632,-0.06670438,0.2985687,0.5438265,0.48684692,0.4021803,0.22026697,0.4061578,0.18140861
2015-02-17,-1.5252675,-1.5492775,-0.7831204,0.88687843,0.42057976,1.0526,-0.29665887,0.96681774,-0.88550967,-1.0456874,-0.6147311,-0.1801202,-1.369638,-0.3603197,-0.6521923,-0.30538702,-0.023525147,-0.8285959,-1.4083091,-0.31356725,-0.90743953,-0.9909818,1.0026193,0.8032702,-0.659049,1.6834321,-1.0637391,0.0031899102,0.09148311,-0.68272746,0.4513923,-1.0371473,-0.34504318,0.34880078,-0.8687097,0.7353677,0.6145071,-0.048722837,0.74357647,0.63224745,1.5465851,0.23026732,-0.898622,-1.2077364,-0.3002733,-1.8684675,-1.3927336,-1.3332603,-0.35398477,0.15233217,-0.21330072,-0.25294778,0.13572355,-1.6276104,0.3445098,1.1737976,2.0021646,1.4876677,1.8587797,0.46783727,0.7640818,0.43612158,-1.4835213,0.13586931,1.2570521,0.8390149,-0.21176288,-0.14879012,-0.23248503,-0.44562566,0.32646987,0.27786958,0.6269177,-0.17096728,0.33986273,0.4567763,0.31595033,-0.66810846,-1.7058694,0.9158077,-0.30836737,0.22864284,0.33785132,-0.6005435,0.142495,0.017775431,0.03711787,-0.13170293,0.15733579,0.3494211,0.27676806,0.041608192,0.25917348,-0.7555889,0.03097243,0.6878065,0.2514111,0.45383185,0.8672683,-0.27081686,-1.0147,-0.19047514,-0.20031355,-0.2533339,-1.0255759,0.4921604,-0.041993726,-0.009611987,0.32893676,0.09371114,-0.017907403,0.9505235,0.0033889078,-0.42545825,0.044160355,1.1759669,0.15440951,0.09457998,0.20949723,1.3628469,-0.04375816,0.29945886,0.5680053,0.517808,0.4041622,0.19887507,0.4006549,0.16388473
2015-02-18,-1.5251156,-1.5635958,-0.7973034,0.92281586,0.4159544,1.07732,-0.29530472,0.9619741,-0.89328015,-1.0757294,-0.6193978,-0.18365157,-1.3816137,-0.35208768,-0.6332079,-0.31973764,-0.013213796,-0.82632715,-1.4101194,-0.30435443,-0.90854734,-1.0162768,1.0086714,0.7995438,-0.6497897,1.6982056,-1.074007,-0.0048531247,0.09414603,-0.67981994,0.46618682,-1.054285,-0.35065675,0.36703804,-0.8738669,0.7355984,0.6164065,-0.034685645,0.7440941,0.62240416,1.5562363,0.24832192,-0.90673274,-1.2247609,-0.3003275,-1.8866012,-1.4224166,-1.359555,-0.35640556,0.14262983,-0.20592055,-0.25349924,0.12861997,-1.6439694,0.3244833,1.2019544,2.0291667,1.5253863,1.8743079,0.48452365,0.7620986,0.44742653,-1.5060318,0.12536724,1.2670443,0.84891635,-0.21726874,-0.16358565,-0.22708775,-0.47047552,0.33075267,0.2864667,0.6296153,-0.18927824,0.33626357,0.4547542,0.32550374,-0.6886622,-1.7290764,0.9009803,-0.30725908,0.23778534,0.32182604,-0.6084047,0.14926468,0.015762705,0.03853838,-0.14422183,0.16963187,0.35829374,0.28638226,0.026348567,0.257153,-0.77421975,0.022733819,0.68638796,0.25403765,0.45684442,0.8648013,-0.26131403,-1.0082232,-0.20258774,-0.2071625,-0.23779476,-1.0416868,0.47771257,-0.03675241,-0.016255718,0.34246528,0.08812688,-0.008653617,0.9670783,0.0068273093,-0.448358,0.06427094,1.1820834,0.1679067,0.11555221,0.20992921,1.3937951,-0.023635224,0.29613563,0.58500254,0.53373265,0.4042089,0.20245455,0.40899178,0.15724444
2015-02-19,-1.5154729,-1.5365626,-0.83535373,0.9432106,0.3798071,1.0645074,-0.29399598,0.9431373,-0.89363,-1.0784268,-0.6295544,-0.20200399,-1.3563441,-0.3501614,-0.6312298,-0.3157173,-0.029811788,-0.8316821,-1.4200889,-0.30562556,-0.9115253,-1.0159111,1.0112062,0.78399837,-0.65002894,1.6823736,-1.095475,0.0012455196,0.09534922,-0.6731307,0.4857269,-1.078138,-0.36001378,0.33869308,-0.86435926,0.70335513,0.59345025,-0.0644813,0.71974987,0.640199,1.5497121,0.23161256,-0.89674175,-1.2299774,-0.31562606,-1.9021887,-1.4113133,-1.3332912,-0.32826063,0.15065724,-0.22315514,-0.22276613,0.10386394,-1.6389089,0.3440465,1.2075257,2.0201912,1.5150859,1.8710738,0.48600358,0.7745609,0.42726594,-1.5296829,0.12607107,1.276674,0.84933877,-0.20333591,-0.16427156,-0.24153256,-0.44288483,0.3432704,0.24779782,0.6420411,-0.18152368,0.3345286,0.45670828,0.29904076,-0.6712784,-1.7282249,0.9199791,-0.2975697,0.20323598,0.30030042,-0.61110634,0.13330626,0.021556392,0.03639543,-0.11909883,0.19686645,0.37229925,0.2621234,0.011599407,0.28606635,-0.7565273,0.03377469,0.7202194,0.2504994,0.45286524,0.9143961,-0.29681203,-0.9835135,-0.22025824,-0.19720694,-0.26734495,-1.0158112,0.5092903,-0.030141847,0.0031198007,0.34495345,0.08900972,-0.010733223,0.9865582,0.010983374,-0.41598284,0.06297254,1.1463389,0.16241996,0.13319013,0.21301304,1.3933513,-0.029039389,0.2804796,0.6255359,0.5238985,0.39431575,0.21411228,0.41327924,0.17773971
2015-02-20,-1.535847,-1.5399907,-0.85454977,0.94294506,0.38547483,1.0553751,-0.28817338,0.93783337,-0.8884504,-1.0881543,-0.6223819,-0.20169133,-1.3463318,-0.34901282,-0.6218586,-0.3170683,-0.016236069,-0.8429421,-1.4238691,-0.30803603,-0.9100114,-1.0190074,1.0364672,0.77623045,-0.64604914,1.6740655,-1.0886793,-0.009066309,0.09932273,-0.66715294,0.5007283,-1.0870554,-0.37981424,0.3332663,-0.8568432,0.69907,0.60911113,-0.05135983,0.72779965,0.644535,1.5575149,0.24006711,-0.8928961,-1.2306039,-0.3242023,-1.9209719,-1.4110255,-1.3439903,-0.34642172,0.1588321,-0.23306887,-0.24718736,0.10902341,-1.6618428,0.33563888,1.2243966,2.0478795,1.5347583,1.8876832,0.49330032,0.790274,0.42484632,-1.5359027,0.11669441,1.2698339,0.8684301,-0.20909318,-0.16657136,-0.2276742,-0.4458713,0.3402277,0.2320908,0.64600897,-0.19940308,0.35025963,0.46027586,0.3171501,-0.67556036,-1.7306271,0.9022308,-0.31885895,0.20722756,0.2841044,-0.60604644,0.13809454,0.02590711,0.051141948,-0.12949571,0.20920748,0.37976724,0.26111755,0.0087069245,0.2985225,-0.7543334,0.029847138,0.70872295,0.23358688,0.45876956,0.9299034,-0.29448557,-0.9835329,-0.23821978,-0.20159374,-0.2710017,-1.0536463,0.49876004,-0.0281721,-0.00995732,0.33419263,0.088494435,-0.012377359,0.99337506,0.0028316583,-0.4012035,0.0647581,1.1534541,0.17215288,0.14308552,0.22531636,1.383484,-0.009312782,0.2667758,0.6376821,0.5319526,0.38311544,0.21040511,0.42226648,0.18102993
2015-02-23,-1.5187743,-1.5215917,-0.8192411,0.9325478,0.3472144,1.0077174,-0.2741743,0.9382357,-0.8851821,-1.0523245,-0.6608055,-0.18290934,-1.310604,-0.34709722,-0.6415999,-0.30600026,-0.027439352,-0.8634595,-1.4205868,-0.32280633,-0.9079652,-1.0301942,0.9814374,0.7705862,-0.6311173,1.639044,-1.1179456,0.05709476,0.11349446,-0.6829678,0.48127243,-1.080995,-0.36251518,0.31293347,-0.8075374,0.6793567,0.59462357,-0.08004316,0.72109246,0.6497156,1.5404215,0.21296728,-0.8881294,-1.1945629,-0.3446343,-1.891452,-1.355084,-1.30819,-0.29721445,0.12856406,-0.20226958,-0.22182582,0.10142642,-1.6088597,0.33181953,1.214346,2.0033903,1.5111805,1.8362013,0.47231153,0.7186057,0.4422298,-1.5238955,0.16546845,1.2202417,0.8643779,-0.16909908,-0.14711572,-0.2327333,-0.40524092,0.29574543,0.19584806,0.6005377,-0.13476755,0.33009267,0.47046822,0.26068556,-0.6708191,-1.6981945,0.8899675,-0.3200967,0.18009573,0.3108261,-0.6085029,0.12439878,0.079953946,0.021304209,-0.11202836,0.20159234,0.40286905,0.2315935,0.04299956,0.32992786,-0.7320897,0.056076728,0.7304239,0.2278287,0.43164432,0.9551182,-0.3340458,-0.9776644,-0.23315783,-0.1973963,-0.25640512,-1.0464624,0.5083115,-0.04575444,0.023348395,0.31123364,0.094658196,0.006978498,0.99563634,0.0047736354,-0.39090785,0.023120668,1.1249844,0.15825754,0.16499953,0.21827185,1.3891377,-0.02070095,0.27009025,0.60933113,0.5272831,0.34854713,0.25311202,0.40109968,0.21265884
2015-02-24,-1.5356461,-1.5518749,-0.7949132,0.9280441,0.33742017,0.9965509,-0.27455366,0.9486829,-0.9038945,-1.0429373,-0.65765536,-0.17866446,-1.303477,-0.3661821,-0.65570784,-0.29778785,-0.028503679,-0.868549,-1.431185,-0.3177042,-0.91348785,-1.0438008,0.97239166,0.78893864,-0.63669086,1.655972,-1.1445094,0.07545769,0.114642814,-0.6833919,0.4553675,-1.0851207,-0.36832315,0.30738503,-0.8224988,0.6785367,0.5979273,-0.10029505,0.7284232,0.66052115,1.5527167,0.20217235,-0.88419366,-1.1919559,-0.3353395,-1.8681606,-1.3711609,-1.3222588,-0.30190125,0.098759286,-0.18619621,-0.2079635,0.12020621,-1.6192455,0.3244644,1.2300372,2.0027852,1.5107933,1.8271239,0.462046,0.69389355,0.45272502,-1.5095978,0.17533466,1.2158645,0.8806863,-0.16798142,-0.13985333,-0.25018156,-0.4116385,0.2841072,0.18597578,0.5971517,-0.11504994,0.32560068,0.46865878,0.23867324,-0.65481496,-1.6967604,0.90789247,-0.32589194,0.176418,0.3243158,-0.59769964,0.11532135,0.109709844,0.01439607,-0.08464696,0.18037301,0.41044638,0.21608187,0.06440616,0.3385158,-0.73342323,0.07002869,0.7494054,0.25101036,0.43896222,0.9469512,-0.3346397,-0.99169445,-0.23274949,-0.19912899,-0.24093348,-1.0414708,0.51318455,-0.04401469,0.032310616,0.3086162,0.11562377,0.011973975,1.0067487,0.012503994,-0.40058002,0.010791974,1.1487113,0.15038586,0.15385735,0.2128121,1.3759656,-0.028533395,0.27627742,0.5872231,0.53503525,0.33478186,0.26989943,0.400173,0.20099995
2015-02-25,-1.5274214,-1.5646858,-0.78084517,0.94996357,0.34563857,0.9964577,-0.25922972,0.9529746,-0.90940356,-1.0333755,-0.65291,-0.17969714,-1.2974234,-0.35694045,-0.64996773,-0.28622448,-0.018865049,-0.8732773,-1.4485207,-0.3204763,-0.9035106,-1.0384365,0.94771165,0.7920934,-0.6374301,1.6635101,-1.1261404,0.07294033,0.106302544,-0.69748527,0.4571394,-1.0932792,-0.36619633,0.3333084,-0.8292965,0.6506291,0.59184325,-0.1106347,0.7304868,0.66488516,1.5708219,0.18535998,-0.90083414,-1.1857551,-0.32676518,-1.8752358,-1.3624766,-1.3116271,-0.29663417,0.09093198,-0.17631613,-0.2273753,0.12945575,-1.5996115,0.30939987,1.220259,1.978665,1.5103576,1.8245265,0.45899466,0.6956062,0.4426499,-1.4891751,0.18005204,1.2061883,0.8600699,-0.16174892,-0.12816092,-0.2532868,-0.3862171,0.27144447,0.20278546,0.60013235,-0.09923507,0.32175338,0.44820604,0.22462757,-0.6614619,-1.7007895,0.9348555,-0.32658345,0.16463259,0.32860547,-0.60114074,0.116963506,0.12850665,0.0011671549,-0.07991341,0.1946193,0.4425232,0.20232287,0.045754913,0.34056598,-0.7508846,0.058739364,0.76779926,0.22474502,0.4275114,0.9431925,-0.3399696,-0.9944716,-0.21935348,-0.17511109,-0.25210413,-1.0302057,0.52830625,-0.04650697,0.032288946,0.3269435,0.13367468,-0.006199942,0.9965325,0.013201337,-0.42356557,-0.0104873795,1.1432502,0.16723308,0.11591818,0.19444573,1.379901,-0.04299304,0.28792536,0.57465243,0.5487664,0.300115,0.27163303,0.4117363,0.18840683
2015-02-26,-1.5137732,-1.5498638,-0.7751653,0.9490086,0.35041952,1.0020027,-0.25589505,0.952483,-0.9011017,-1.0402169,-0.6388,-0.1742722,-1.3057607,-0.35132492,-0.6347651,-0.27564976,-0.0023949037,-0.8650882,-1.4395573,-0.31535324,-0.9154785,-1.0119432,0.9567432,0.78859675,-0.61968756,1.674217,-1.1276782,0.080135465,0.09711801,-0.6992121,0.44281903,-1.0905256,-0.36178225,0.36086673,-0.841658,0.6520701,0.5941379,-0.09098105,0.7113091,0.6438848,1.5758197,0.17312033,-0.904288,-1.178896,-0.32496017,-1.8803549,-1.3649366,-1.3158699,-0.2968138,0.11501075,-0.19539548,-0.24143103,0.11624328,-1.6032169,0.29890233,1.2164888,1.997267,1.4962853,1.8282588,0.46229425,0.71058595,0.44523013,-1.4800297,0.18325199,1.1980968,0.8464813,-0.14633766,-0.13173315,-0.24590968,-0.38201386,0.26009795,0.20473443,0.60630834,-0.10602241,0.32762426,0.4455329,0.22911887,-0.6609471,-1.7060742,0.9484458,-0.32612273,0.17437306,0.32325763,-0.5737414,0.12329604,0.13332953,-0.0038987696,-0.09803937,0.20117989,0.4511323,0.19349948,0.054005034,0.3121679,-0.7532256,0.041535806,0.75821036,0.22391765,0.40273687,0.9299661,-0.33139053,-1.0011038,-0.22923924,-0.17106174,-0.25223014,-1.0506927,0.52637744,-0.044250734,0.025024971,0.32302082,0.123498745,-0.032548923,0.99420816,0.039344326,-0.44619894,-0.013300766,1.1531707,0.18042171,0.12800646,0.19072321,1.3655481,-0.030848065,0.286144,0.57275206,0.5387745,0.28894967,0.26738527,0.4172132,0.15849108
2015-02-27,-1.5312319,-1.5543048,-0.82284206,0.96040034,0.37144724,1.0495644,-0.26226807,0.9628468,-0.8904553,-1.0680345,-0.63600075,-0.18877646,-1.3491,-0.33886704,-0.6353928,-0.29414302,0.0028853281,-0.8427617,-1.4450893,-0.30731565,-0.9390866,-1.0047348,0.9952617,0.8066447,-0.6148771,1.7029178,-1.1351764,0.044500303,0.08978747,-0.689785,0.45229787,-1.1069342,-0.3475504,0.39092445,-0.86948836,0.6910392,0.6127843,-0.072415814,0.7128585,0.62410367,1.5760969,0.22261631,-0.9189882,-1.2111771,-0.33171982,-1.92352,-1.3914878,-1.3418689,-0.31924012,0.14852709,-0.22106381,-0.27766204,0.07870572,-1.6362303,0.30698323,1.2014699,2.0484438,1.5120095,1.8694533,0.503752,0.74982977,0.44072813,-1.5419488,0.16529718,1.2411745,0.8383944,-0.16668212,-0.16071653,-0.24258214,-0.39080998,0.28744322,0.22878343,0.62579256,-0.15702154,0.36867523,0.44337195,0.28234515,-0.7028715,-1.7442083,0.9606666,-0.31923592,0.20308211,0.30652523,-0.55700517,0.1418738,0.098474875,0.015949778,-0.14698061,0.20361204,0.4409058,0.21884559,0.021720683,0.31484067,-0.7650838,0.019691274,0.74150497,0.20855337,0.40702993,0.9251672,-0.33465558,-1.0179543,-0.2266064,-0.14711177,-0.25054318,-1.0590942,0.5080766,-0.038303196,0.025788654,0.34809926,0.09576315,-0.034117814,1.014459,0.067280054,-0.45210034,0.024847448,1.2000204,0.203577,0.10574247,0.18482643,1.3913312,-0.0041344464,0.28772485,0.5689416,0.51670074,0.3102606,0.23155183,0.4461801,0.12611225
2015-03-02,-1.5060058,-1.5053566,-0.8304258,0.9281415,0.3285322,0.99349785,-0.25099772,0.9623996,-0.8804029,-1.0282097,-0.63027865,-0.18848525,-1.30368,-0.33602905,-0.635373,-0.2846409,-0.01936004,-0.82456267,-1.3991921,-0.3267856,-0.93672925,-0.9771255,0.96380466,0.8047219,-0.59344745,1.660834,-1.1286116,0.07346623,0.099721394,-0.6760998,0.44236922,-1.0602427,-0.31217772,0.3672241,-0.81676686,0.6600713,0.5707481,-0.08887303,0.6841477,0.5988252,1.543414,0.18962416,-0.90470016,-1.1869571,-0.33116263,-1.8749143,-1.3075318,-1.2839396,-0.28475225,0.16104856,-0.20966187,-0.25386733,0.04022355,-1.5736103,0.3093924,1.1496289,2.009349,1.4440205,1.8278155,0.49748677,0.7391305,0.41122997,-1.5116699,0.17467552,1.2153063,0.81940675,-0.14688414,-0.15019295,-0.26965743,-0.3532052,0.28881356,0.20863105,0.59460235,-0.109739356,0.363436,0.43936768,0.26067102,-0.6752517,-1.7180021,0.90919495,-0.29662043,0.1911629,0.31761834,-0.513996,0.10656927,0.099214986,-0.010762496,-0.13419728,0.17275794,0.41476995,0.21437646,0.034030437,0.32815742,-0.7341608,0.053722788,0.7614547,0.22710614,0.40907693,0.9111326,-0.33707112,-1.0024629,-0.23187792,-0.1421422,-0.2621111,-1.041586,0.5188838,-0.06773859,0.031033535,0.32064396,0.100498974,-0.02092916,1.0032215,0.07924711,-0.43990797,0.007122117,1.1767945,0.18686748,0.15416056,0.17189237,1.3776665,-0.0073899413,0.27284133,0.56850815,0.4708592,0.2913198,0.22216085,0.41341138,0.15368623
2015-03-03,-1.4879911,-1.5050898,-0.83812284,0.9079542,0.33531666,0.9970183,-0.24810155,0.9399172,-0.88207984,-1.0279906,-0.625684,-0.19776437,-1.2767394,-0.34074038,-0.61183333,-0.30849552,-0.018478643,-0.8098253,-1.3794925,-0.3349117,-0.9224403,-0.9532266,0.9715996,0.79513264,-0.58675003,1.6286868,-1.1130412,0.07541192,0.08907123,-0.6529143,0.46251017,-1.0543385,-0.3271036,0.36484277,-0.7995934,0.63418883,0.5552149,-0.07666066,0.6633918,0.58906555,1.5138081,0.20163439,-0.9012753,-1.2026513,-0.34261924,-1.8712891,-1.2975123,-1.2608527,-0.29992872,0.19046792,-0.2306687,-0.24844274,0.031734534,-1.547493,0.32070082,1.1509228,2.0040474,1.4440072,1.8184776,0.49050343,0.7522906,0.38910505,-1.5198607,0.13690433,1.2126256,0.82366765,-0.16177535,-0.17172453,-0.29464483,-0.34209347,0.31428695,0.20002255,0.5812534,-0.1049764,0.34453622,0.45732412,0.26952377,-0.6640645,-1.7087426,0.86484015,-0.2840168,0.18465558,0.28758985,-0.4869552,0.096181236,0.08567307,0.014192958,-0.13601932,0.19070357,0.39171785,0.21930762,0.044781636,0.3526285,-0.72452277,0.028238026,0.7604995,0.23873526,0.38597494,0.9244285,-0.3288697,-0.9598429,-0.24385357,-0.173734,-0.29318172,-1.047894,0.5364114,-0.06409341,0.03360162,0.30237907,0.084765315,-0.012993925,0.9832926,0.074598886,-0.41566098,0.015318769,1.1600862,0.20259824,0.18755572,0.18216576,1.3752143,0.013111572,0.25914985,0.5837792,0.47515982,0.2714201,0.22656819,0.41305023,0.17747086
